Row ID,Order ID,Product ID,Customer ID,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
207,CA-2017-135860,OFF-ST-10000642,JH-15985,97,227,2,81,83.92,4,0.0,83.92,5.8744,0.06999999999999999,6,0
208,CA-2017-135860,TEC-PH-10001700,JH-15985,97,227,2,81,131.98,2,0.0,131.98,35.6346,0.27,6,0
209,CA-2017-135860,OFF-BI-10003274,JH-15985,97,227,2,81,15.92,4,0.0,15.92,7.4824,0.47000000000000003,6,0
210,CA-2017-135860,OFF-FA-10000134,JH-15985,97,227,2,81,52.29,9,0.0,52.29,16.2099,0.31000000000000005,6,0
211,CA-2017-135860,OFF-ST-10001522,JH-15985,97,227,2,81,91.99,1,0.0,91.99,3.6796,0.04000000000000001,6,0
212,CA-2015-101007,TEC-AC-10001266,MS-17980,98,1251,1,78,20.8,2,0.2,26.0,6.5,0.3125,4,0
213,CA-2015-146262,OFF-LA-10004544,VW-21775,99,1146,2,82,23.68,2,0.2,29.599999999999998,8.88,0.37500000000000006,7,0
214,CA-2015-146262,FUR-BO-10004695,VW-21775,99,1146,2,82,452.45,5,0.5,904.9,-244.323,-0.54,7,1
215,CA-2015-146262,TEC-PH-10002844,VW-21775,99,1146,2,82,62.982,3,0.4,104.97,-14.6958,-0.23333333333333334,7,1
216,CA-2015-146262,TEC-MA-10000864,VW-21775,99,1146,2,82,1188.0,9,0.7,3959.9999999999995,-950.4,-0.7999999999999999,7,1
217,CA-2015-146262,TEC-AC-10000109,VW-21775,99,1146,2,82,89.584,2,0.2,111.98,4.4792,0.049999999999999996,7,0
218,CA-2016-130162,OFF-ST-10001328,JH-15910,100,475,2,4,93.06,6,0.0,93.06,26.0568,0.27999999999999997,4,0
219,CA-2016-130162,TEC-PH-10002563,JH-15910,100,475,2,4,302.376,3,0.2,377.96999999999997,22.6782,0.07500000000000001,4,0
220,CA-2015-169397,OFF-FA-10000585,JB-15925,101,18,3,83,5.584,2,0.2,6.9799999999999995,1.8148,0.325,3,0
221,CA-2015-169397,OFF-PA-10004000,JB-15925,101,18,3,83,22.704,6,0.2,28.38,8.2302,0.3625,3,0
222,CA-2015-169397,OFF-BI-10002852,JB-15925,101,18,3,83,19.776,4,0.7,65.91999999999999,-13.8432,-0.7,3,1
223,CA-2015-169397,FUR-FU-10000087,JB-15925,101,18,3,83,72.704,4,0.2,90.87999999999998,19.0848,0.26250000000000007,3,0
224,CA-2015-169397,TEC-MA-10001148,JB-15925,101,18,3,83,479.988,4,0.7,1599.9599999999998,-383.9904,-0.8,3,1
225,CA-2015-169397,OFF-AR-10001958,JB-15925,101,18,3,83,27.168,2,0.2,33.959999999999994,2.7168,0.1,3,0
226,CA-2015-163055,OFF-AR-10001026,DS-13180,102,749,2,84,2.2,1,0.0,2.2,0.968,0.43999999999999995,7,0
227,CA-2015-163055,FUR-TA-10003748,DS-13180,102,749,2,84,622.45,5,0.0,622.45,136.939,0.21999999999999997,7,0
228,CA-2015-163055,OFF-ST-10002485,DS-13180,102,749,2,84,21.98,1,0.0,21.98,0.2198,0.01,7,0
229,US-2015-145436,FUR-CH-10004860,VD-21670,103,1252,2,85,161.568,2,0.2,201.96,-28.2744,-0.175,4,0
230,US-2015-145436,FUR-CH-10004477,VD-21670,103,1252,2,85,389.696,8,0.2,487.12,43.8408,0.1125,4,0
231,US-2014-156216,OFF-BI-10001679,EA-14035,104,329,2,44,18.648,7,0.7,62.15999999999999,-12.432,-0.6666666666666667,4,1
232,US-2017-100930,FUR-TA-10001705,CS-12400,105,484,2,86,233.86,2,0.45,425.2,-102.048,-0.43636363636363634,5,1
233,US-2017-100930,FUR-TA-10003473,CS-12400,105,484,2,86,620.6145,3,0.45,1128.3899999999999,-248.2458,-0.39999999999999997,5,1
234,US-2017-100930,OFF-BI-10001679,CS-12400,105,484,2,86,5.328,2,0.7,17.759999999999998,-3.552,-0.6666666666666666,5,1
235,US-2017-100930,FUR-FU-10004017,CS-12400,105,484,2,86,258.072,3,0.2,322.59,0.0,0.0,5,0
236,US-2017-100930,TEC-AC-10003832,CS-12400,105,484,2,86,617.976,3,0.2,772.4699999999999,-7.7247,-0.0125,5,0
237,CA-2017-160514,OFF-PA-10002479,DB-13120,106,674,2,87,10.56,2,0.0,10.56,4.752,0.44999999999999996,4,0
238,CA-2016-157749,OFF-PA-10003349,KL-16645,31,633,1,27,25.92,5,0.2,32.4,9.396,0.3625,5,0
239,CA-2016-157749,FUR-FU-10000576,KL-16645,31,633,1,27,419.68,5,0.6,1049.2,-356.728,-0.85,5,1
240,CA-2016-157749,FUR-FU-10004351,KL-16645,31,633,1,27,11.688,3,0.6,29.22,-4.6752,-0.4,5,1
241,CA-2016-157749,TEC-PH-10000011,KL-16645,31,633,1,27,31.984,2,0.2,39.98,11.1944,0.35,5,0
242,CA-2016-157749,FUR-TA-10002607,KL-16645,31,633,1,27,177.225,5,0.5,354.45,-120.513,-0.68,5,1
243,CA-2016-157749,FUR-FU-10002505,KL-16645,31,633,1,27,4.044,3,0.6,10.109999999999998,-2.8308,-0.7000000000000001,5,1
244,CA-2016-157749,OFF-AR-10004685,KL-16645,31,633,1,27,7.408,2,0.2,9.26,1.2038,0.16249999999999998,5,0
245,CA-2014-131926,FUR-CH-10004063,DW-13480,107,572,1,88,2001.86,7,0.0,2001.86,580.5394,0.29000000000000004,5,0
246,CA-2014-131926,OFF-ST-10002276,DW-13480,107,572,1,88,166.72,2,0.0,166.72,41.68,0.25,5,0
247,CA-2014-131926,OFF-PA-10004082,DW-13480,107,572,1,88,47.88,6,0.0,47.88,23.94,0.5,5,0
248,CA-2014-131926,OFF-AP-10002945,DW-13480,107,572,1,88,1503.25,5,0.0,1503.25,496.0725,0.33,5,0
249,CA-2014-131926,OFF-PA-10000061,DW-13480,107,572,1,88,25.92,4,0.0,25.92,12.4416,0.4799999999999999,5,0
250,CA-2016-154739,FUR-CH-10002965,LH-17155,108,273,1,10,321.568,2,0.2,401.96,28.1372,0.08750000000000001,5,0
251,CA-2016-145625,OFF-PA-10004569,KC-16540,109,43,2,89,7.61,1,0.0,7.61,3.5767,0.47000000000000003,6,0
252,CA-2016-145625,TEC-AC-10003832,KC-16540,109,43,2,89,3347.37,13,0.0,3347.37,636.0003,0.19000000000000003,6,0
253,CA-2016-146941,OFF-ST-10001228,DL-13315,108,181,3,24,80.58,6,0.0,80.58,22.5624,0.28,3,0
254,CA-2016-146941,OFF-EN-10003296,DL-13315,108,181,3,24,361.92,4,0.0,361.92,162.864,0.45,3,0
255,US-2015-159982,FUR-FU-10002505,DR-12880,110,785,2,37,12.132,9,0.6,30.33,-8.4924,-0.7000000000000001,6,1
256,US-2015-159982,OFF-ST-10004804,DR-12880,110,785,2,37,82.368,2,0.2,102.96,-19.5624,-0.23750000000000002,6,0
257,US-2015-159982,OFF-ST-10001590,DR-12880,110,785,2,37,53.92,5,0.2,67.39999999999999,4.044,0.07499999999999998,6,0
258,US-2015-159982,TEC-PH-10001580,DR-12880,110,785,2,37,647.904,6,0.2,809.88,56.6916,0.08750000000000001,6,0
259,CA-2017-163139,TEC-AC-10000290,CC-12670,97,735,1,30,20.37,3,0.0,20.37,6.9258,0.33999999999999997,2,0
260,CA-2017-163139,OFF-ST-10002790,CC-12670,97,735,1,30,221.55,3,0.0,221.55,6.6465,0.029999999999999995,2,0
261,CA-2017-163139,OFF-BI-10003460,CC-12670,97,735,1,30,17.52,5,0.2,21.9,6.132,0.35,2,0
262,US-2017-155299,OFF-AP-10002203,Dl-13600,111,493,2,90,1.624,2,0.8,8.120000000000003,-4.466,-2.75,4,1
263,US-2014-106992,TEC-MA-10000822,SB-20290,112,159,1,67,3059.982,3,0.4,5099.97,-509.997,-0.16666666666666669,2,1
264,US-2014-106992,TEC-MA-10003353,SB-20290,112,159,1,67,2519.958,7,0.4,4199.93,-251.9958,-0.09999999999999999,2,1
265,CA-2016-125318,TEC-PH-10001433,RC-19825,113,901,2,27,328.224,4,0.2,410.28,28.7196,0.08750000000000001,7,0
266,CA-2015-155040,TEC-AC-10004469,AH-10210,114,220,2,91,79.9,2,0.0,79.9,35.156,0.43999999999999995,5,0
267,CA-2017-136826,OFF-AR-10003602,CB-12535,115,309,2,92,14.016,3,0.2,17.52,4.7304,0.3375,4,0
268,CA-2016-111010,OFF-FA-10003472,PG-18895,116,1199,2,93,7.56,6,0.0,7.56,0.3024,0.04,6,0
269,US-2017-145366,OFF-ST-10004180,CA-12310,35,1097,2,94,37.208,1,0.2,46.51,-7.4416,-0.2,4,0
270,US-2017-145366,OFF-EN-10004386,CA-12310,35,1097,2,94,57.576,3,0.2,71.97,21.591,0.375,4,0
271,CA-2017-163979,OFF-ST-10003208,KH-16690,117,1253,1,95,725.84,4,0.0,725.84,210.4936,0.29,5,0
272,CA-2015-155334,TEC-AC-10003628,HA-14920,118,375,3,10,209.93,7,0.0,209.93,92.3692,0.44,1,0
273,CA-2015-155334,FUR-FU-10003274,HA-14920,118,375,3,10,5.28,3,0.0,5.28,2.3232,0.43999999999999995,1,0
274,CA-2015-155334,OFF-BI-10002557,HA-14920,118,375,3,10,10.92,3,0.2,13.649999999999999,4.095,0.375,1,0
275,CA-2017-118136,OFF-PA-10002615,BB-10990,119,698,3,96,8.82,2,0.0,8.82,4.0572,0.45999999999999996,1,0
276,CA-2017-118136,OFF-AR-10001427,BB-10990,119,698,3,96,5.98,1,0.0,5.98,1.5548,0.25999999999999995,1,0
277,CA-2017-132976,OFF-PA-10000673,AG-10495,120,162,2,12,11.648,2,0.2,14.559999999999999,4.0768,0.35000000000000003,4,0
278,CA-2017-132976,OFF-PA-10004470,AG-10495,120,162,2,12,18.176,4,0.2,22.719999999999995,5.9072,0.325,4,0
279,CA-2017-132976,OFF-ST-10000876,AG-10495,120,162,2,12,59.712,6,0.2,74.64,5.9712,0.09999999999999999,4,0
280,CA-2017-132976,OFF-LA-10002043,AG-10495,120,162,2,12,24.84,3,0.2,31.049999999999997,8.694,0.35000000000000003,4,0
281,US-2015-161991,OFF-BI-10004967,SC-20725,121,695,1,33,2.08,5,0.8,10.400000000000002,-3.432,-1.65,2,1
282,US-2015-161991,TEC-PH-10001760,SC-20725,121,695,1,33,1114.4,7,0.2,1393.0,376.11,0.33749999999999997,2,0
283,CA-2015-130890,FUR-TA-10002903,JO-15280,122,377,2,26,1038.84,5,0.2,1298.5499999999997,51.942,0.05,4,0
284,CA-2015-130883,OFF-PA-10000474,TB-21520,121,654,2,41,141.76,5,0.2,177.2,47.844,0.3375,6,0
285,CA-2015-130883,TEC-AC-10001956,TB-21520,121,654,2,41,239.8,5,0.2,299.75,47.96,0.19999999999999998,6,0
286,CA-2015-130883,OFF-PA-10004100,TB-21520,121,654,2,41,31.104,6,0.2,38.879999999999995,10.8864,0.35000000000000003,6,0
287,CA-2016-112697,OFF-BI-10000778,AH-10195,123,888,1,97,254.058,7,0.7,846.8599999999999,-169.372,-0.6666666666666667,2,1
288,CA-2016-112697,OFF-AP-10002684,AH-10195,123,888,1,97,194.528,2,0.2,243.15999999999997,24.316,0.125,2,0
289,CA-2016-112697,OFF-SU-10000646,AH-10195,123,888,1,97,961.48,5,0.2,1201.85,-204.3145,-0.2125,2,0
290,CA-2016-110772,OFF-FA-10002983,NZ-18565,74,391,1,48,19.096,7,0.2,23.869999999999997,6.6836,0.35000000000000003,4,0
291,CA-2016-110772,OFF-LA-10004689,NZ-18565,74,391,1,48,18.496,8,0.2,23.119999999999997,6.2424,0.3375,4,0
292,CA-2016-110772,TEC-AC-10002001,NZ-18565,74,391,1,48,255.984,2,0.2,319.98,54.3966,0.2125,4,0
293,CA-2016-110772,FUR-BO-10004709,NZ-18565,74,391,1,48,86.97,3,0.5,173.94,-48.7032,-0.56,4,1
294,CA-2014-111451,FUR-FU-10004091,KL-16555,59,130,3,98,300.416,8,0.2,375.52,78.8592,0.2625,2,0
295,CA-2014-111451,FUR-CH-10001891,KL-16555,59,130,3,98,230.352,3,0.2,287.94,20.1558,0.0875,2,0
296,CA-2014-111451,FUR-FU-10002918,KL-16555,59,130,3,98,218.352,3,0.2,272.94,-24.5646,-0.11249999999999999,2,0
297,CA-2014-111451,OFF-BI-10004593,KL-16555,59,130,3,98,78.6,5,0.7,261.99999999999994,-62.88,-0.8,2,1
298,CA-2014-111451,OFF-FA-10004854,KL-16555,59,130,3,98,27.552,3,0.2,34.44,9.2988,0.3375,2,0
299,CA-2016-142545,OFF-PA-10002105,JD-15895,100,55,2,99,32.4,5,0.0,32.4,15.552,0.48,6,0
300,CA-2016-142545,OFF-ST-10002756,JD-15895,100,55,2,99,1082.48,8,0.0,1082.48,10.8248,0.01,6,0
301,CA-2016-142545,OFF-PA-10004243,JD-15895,100,55,2,99,56.91,3,0.0,56.91,27.3168,0.48000000000000004,6,0
302,CA-2016-142545,FUR-FU-10001861,JD-15895,100,55,2,99,77.6,4,0.0,77.6,38.024,0.49000000000000005,6,0
303,CA-2016-142545,OFF-BI-10002706,JD-15895,100,55,2,99,14.28,1,0.0,14.28,6.5688,0.4600000000000001,6,0
304,US-2017-152380,FUR-TA-10002533,JH-15910,124,52,2,37,219.075,3,0.5,438.15,-131.445,-0.6,4,1
305,CA-2015-144253,FUR-FU-10002671,AS-10225,125,1231,1,24,26.8,2,0.0,26.8,12.864,0.48000000000000004,5,0
306,CA-2014-130960,OFF-AR-10003651,KB-16600,126,1039,2,100,9.84,3,0.0,9.84,2.8536,0.29000000000000004,5,0
307,CA-2014-111003,OFF-BI-10001072,CR-12625,107,572,2,101,45.48,3,0.0,45.48,20.9208,0.46,5,0
308,CA-2014-111003,OFF-AR-10002135,CR-12625,107,572,2,101,289.2,6,0.0,289.2,83.868,0.29,5,0
309,CA-2017-126774,OFF-AR-10002804,SH-20395,5,828,3,102,4.89,1,0.0,4.89,2.0049,0.41000000000000003,2,0
310,CA-2016-142902,FUR-FU-10001918,BP-11185,127,750,1,103,15.136,4,0.2,18.919999999999998,3.5948,0.23750000000000002,2,0
311,CA-2016-142902,FUR-CH-10004086,BP-11185,127,750,1,103,466.768,2,0.2,583.4599999999999,52.5114,0.11250000000000002,2,0
312,CA-2016-142902,FUR-FU-10001756,BP-11185,127,750,1,103,15.232,1,0.2,19.04,1.7136,0.1125,2,0
313,CA-2016-142902,OFF-LA-10000634,BP-11185,127,750,1,103,6.264,3,0.2,7.83,2.0358,0.325,2,0
314,CA-2014-120887,FUR-FU-10001588,TS-21205,128,463,2,104,87.54,3,0.0,87.54,37.6422,0.43,6,0
315,CA-2014-167850,TEC-PH-10002398,AG-10525,129,560,2,105,178.384,2,0.2,222.97999999999996,22.298,0.125,7,0
316,CA-2014-167850,OFF-PA-10001937,AG-10525,129,560,2,105,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,7,0
317,CA-2014-164259,OFF-AR-10003373,SP-20860,130,126,3,106,99.136,4,0.2,123.91999999999999,8.6744,0.08750000000000001,2,0
318,CA-2014-164973,FUR-CH-10002602,NM-18445,131,188,2,24,135.882,1,0.1,150.98,24.1568,0.17777777777777778,5,0
319,CA-2014-164973,TEC-MA-10002927,NM-18445,131,188,2,24,3991.98,2,0.0,3991.98,1995.99,0.5,5,0
320,CA-2014-164973,TEC-PH-10004093,NM-18445,131,188,2,24,275.94,6,0.0,275.94,80.0226,0.29,5,0
321,CA-2014-164973,TEC-AC-10000892,NM-18445,131,188,2,24,360.0,4,0.0,360.0,129.6,0.36,5,0
322,CA-2014-164973,OFF-ST-10002974,NM-18445,131,188,2,24,43.57,1,0.0,43.57,13.071,0.3,5,0
323,CA-2014-156601,OFF-FA-10000624,FA-14230,112,147,2,107,7.16,2,0.0,7.16,3.58,0.5,5,0
324,CA-2016-162138,OFF-BI-10004593,GK-14620,132,1254,2,108,251.52,6,0.2,314.4,81.744,0.325,4,0
325,CA-2016-162138,TEC-AC-10001908,GK-14620,132,1254,2,108,99.99,1,0.0,99.99,34.9965,0.35,4,0
326,CA-2017-153339,FUR-FU-10001967,DJ-13510,133,61,1,109,15.992,1,0.2,19.99,0.9995,0.0625,2,0
327,US-2016-141544,TEC-PH-10003645,PO-18850,134,143,3,106,290.898,3,0.4,484.83000000000004,-67.8762,-0.2333333333333333,2,1
328,US-2016-141544,OFF-ST-10000675,PO-18850,134,143,3,106,54.224,2,0.2,67.77999999999999,3.389,0.0625,2,0
329,US-2016-141544,FUR-CH-10003312,PO-18850,134,143,3,106,786.744,4,0.3,1123.92,-258.5016,-0.32857142857142857,2,1
330,US-2016-141544,OFF-LA-10001074,PO-18850,134,143,3,106,100.24,10,0.2,125.29999999999998,33.831,0.3375,2,0
331,US-2016-141544,OFF-BI-10001524,PO-18850,134,143,3,106,37.764,6,0.7,125.88,-27.6936,-0.7333333333333333,2,1
332,US-2016-150147,TEC-PH-10004614,JL-15850,135,1255,1,64,82.8,2,0.4,138.0,-20.7,-0.25,4,1
333,US-2016-150147,OFF-BI-10001153,JL-15850,135,1255,1,64,20.724,2,0.7,69.07999999999998,-13.816,-0.6666666666666667,4,1
334,US-2016-150147,OFF-BI-10001982,JL-15850,135,1255,1,64,4.896,3,0.7,16.319999999999997,-3.4272,-0.7000000000000001,4,1
335,CA-2015-137946,OFF-BI-10001922,DB-13615,136,407,1,63,4.752,1,0.2,5.9399999999999995,1.6038,0.33749999999999997,3,0
336,CA-2015-137946,TEC-CO-10001449,DB-13615,136,407,1,63,959.984,2,0.2,1199.98,335.9944,0.35,3,0
337,CA-2015-137946,OFF-BI-10004140,DB-13615,136,407,1,63,14.368,4,0.2,17.96,4.49,0.3125,3,0
338,CA-2014-129924,OFF-BI-10003314,AC-10420,137,1256,2,35,7.712,2,0.2,9.639999999999999,2.7956,0.3625,5,0
339,CA-2014-129924,FUR-TA-10004575,AC-10420,137,1256,2,35,698.352,3,0.2,872.9399999999999,-17.4588,-0.025,5,0
340,CA-2015-128167,OFF-FA-10000490,KL-16645,138,154,1,110,4.96,4,0.0,4.96,2.3312,0.47,4,0
341,CA-2014-122336,OFF-AR-10000122,JD-15895,139,1257,1,12,17.856,4,0.2,22.32,1.116,0.0625,4,0
342,CA-2014-122336,OFF-BI-10003656,JD-15895,139,1257,1,12,509.97,10,0.7,1699.8999999999999,-407.976,-0.7999999999999999,4,1
343,CA-2014-122336,OFF-FA-10002780,JD-15895,139,1257,1,12,30.992,13,0.2,38.74,10.0724,0.325,4,0
344,CA-2014-122336,TEC-PH-10000702,JD-15895,139,1257,1,12,71.928,12,0.4,119.88,8.3916,0.11666666666666668,4,1
345,US-2015-120712,OFF-ST-10000107,CS-12130,140,101,2,111,88.8,4,0.2,110.99999999999999,-2.22,-0.025,4,0
346,CA-2017-169901,TEC-PH-10002293,CC-12550,141,250,2,35,47.976,3,0.2,59.97,4.7976,0.1,4,0
347,CA-2017-134306,OFF-AR-10004027,TD-20995,142,1210,2,112,7.56,3,0.0,7.56,3.0996,0.41000000000000003,4,0
348,CA-2017-134306,OFF-PA-10000249,TD-20995,142,1210,2,112,24.56,2,0.0,24.56,11.5432,0.47000000000000003,4,0
349,CA-2017-134306,OFF-AR-10001374,TD-20995,142,1210,2,112,12.96,2,0.0,12.96,4.1472,0.31999999999999995,4,0
350,CA-2016-129714,TEC-AC-10000290,AB-10060,143,324,3,30,6.79,1,0.0,6.79,2.3086,0.34,2,0
351,CA-2016-129714,OFF-PA-10001970,AB-10060,143,324,3,30,24.56,2,0.0,24.56,11.5432,0.47000000000000003,2,0
352,CA-2016-129714,OFF-BI-10002160,AB-10060,143,324,3,30,3.048,1,0.2,3.81,1.0668,0.35,2,0
353,CA-2016-129714,OFF-PA-10001970,AB-10060,143,324,3,30,49.12,4,0.0,49.12,23.0864,0.47000000000000003,2,0
354,CA-2016-129714,OFF-BI-10004995,AB-10060,143,324,3,30,4355.168,4,0.2,5443.959999999999,1415.4296,0.325,2,0
355,CA-2016-138520,FUR-BO-10002268,JL-15505,144,1173,2,46,388.704,6,0.2,485.88,-4.8588,-0.012499999999999999,5,0
356,CA-2016-138520,OFF-EN-10001137,JL-15505,144,1173,2,46,8.26,2,0.0,8.26,3.7996,0.46,5,0
357,CA-2016-138520,OFF-AR-10002399,JL-15505,144,1173,2,46,17.04,4,0.0,17.04,6.9864,0.41000000000000003,5,0
358,CA-2016-138520,OFF-PA-10002713,JL-15505,144,1173,2,46,34.4,5,0.0,34.4,15.824,0.46,5,0
359,CA-2016-130001,OFF-PA-10002666,HK-14890,132,237,2,44,36.24,5,0.2,45.3,11.325,0.31249999999999994,5,0
360,CA-2017-155698,OFF-AP-10001124,VB-21745,145,826,3,113,647.84,8,0.0,647.84,168.4384,0.26,3,0
361,CA-2017-155698,OFF-LA-10001158,VB-21745,145,826,3,113,20.7,2,0.0,20.7,9.936,0.48000000000000004,3,0
362,CA-2017-144904,OFF-LA-10001158,KW-16435,146,173,2,30,20.7,2,0.0,20.7,9.936,0.48000000000000004,6,0
363,CA-2017-144904,FUR-CH-10000785,KW-16435,146,173,2,30,488.646,3,0.1,542.94,86.8704,0.17777777777777778,6,0
364,CA-2017-144904,OFF-AR-10003732,KW-16435,146,173,2,30,5.56,2,0.0,5.56,1.4456,0.26,6,0
365,CA-2017-144904,FUR-FU-10000023,KW-16435,146,173,2,30,47.12,8,0.0,47.12,20.7328,0.44000000000000006,6,0
366,CA-2014-123344,OFF-ST-10001713,JD-16060,147,412,2,10,211.96,4,0.0,211.96,8.4784,0.04,5,0
367,CA-2016-155516,OFF-BI-10002412,MK-17905,148,148,4,114,23.2,4,0.0,23.2,10.44,0.45,0,0
368,CA-2016-155516,OFF-SU-10001225,MK-17905,148,148,4,114,7.36,2,0.0,7.36,0.1472,0.02,0,0
369,CA-2016-155516,OFF-ST-10002406,MK-17905,148,148,4,114,104.79,7,0.0,104.79,29.3412,0.27999999999999997,0,0
370,CA-2016-155516,FUR-BO-10002545,MK-17905,148,148,4,114,1043.92,4,0.0,1043.92,271.4192,0.25999999999999995,0,0
371,CA-2017-104745,OFF-PA-10002036,GT-14755,149,401,2,115,25.92,5,0.2,32.4,9.396,0.3625,6,0
372,CA-2017-104745,OFF-ST-10002205,GT-14755,149,401,2,115,53.424,3,0.2,66.78,4.6746,0.0875,6,0
373,US-2014-119137,OFF-BI-10001982,AG-10900,150,924,2,116,8.16,5,0.7,27.199999999999996,-5.712,-0.7,4,1
374,US-2014-119137,TEC-AC-10003911,AG-10900,150,924,2,116,1023.936,8,0.2,1279.92,179.1888,0.175,4,0
375,US-2014-119137,OFF-AR-10000658,AG-10900,150,924,2,116,9.24,1,0.2,11.549999999999999,0.924,0.1,4,0
376,US-2014-119137,TEC-AC-10002076,AG-10900,150,924,2,116,479.04,10,0.2,598.8,-29.94,-0.0625,4,0
377,US-2016-134656,OFF-PA-10003039,MM-18280,151,394,3,117,99.136,4,0.2,123.91999999999999,30.98,0.3125,3,0
378,US-2017-134481,FUR-TA-10004915,AR-10405,152,854,2,118,1488.424,7,0.3,2126.32,-297.6848,-0.2,5,1
379,CA-2015-130792,OFF-AP-10000696,RA-19915,153,1241,2,15,8.652,3,0.8,43.260000000000005,-20.3322,-2.35,7,1
380,CA-2015-130792,OFF-ST-10003327,RA-19915,153,1241,2,15,23.832,3,0.2,29.79,2.6811,0.11249999999999999,7,0
381,CA-2015-130792,OFF-BI-10000309,RA-19915,153,1241,2,15,12.176,4,0.8,60.88000000000002,-18.8728,-1.55,7,1
382,CA-2016-134775,OFF-PA-10004734,AS-10285,100,518,3,10,50.96,7,0.0,50.96,25.48,0.5,1,0
383,CA-2016-134775,OFF-BI-10002225,AS-10285,100,518,3,10,49.536,3,0.2,61.92,17.3376,0.35,1,0
384,CA-2015-125395,TEC-AC-10004708,LA-16780,154,686,1,100,41.9,2,0.0,41.9,8.799,0.21,3,0
385,US-2015-168935,FUR-TA-10000617,DO-13435,155,1258,2,119,375.4575,3,0.45,682.6499999999999,-157.0095,-0.4181818181818182,5,1
386,US-2015-168935,TEC-AC-10002335,DO-13435,155,1258,2,119,83.976,3,0.2,104.97,-1.0497,-0.0125,5,0
387,CA-2015-122756,TEC-MA-10001681,DK-13225,156,215,2,12,482.34,4,0.7,1607.7999999999997,-337.638,-0.7,4,1
388,CA-2015-122756,FUR-FU-10001935,DK-13225,156,215,2,12,2.96,1,0.2,3.6999999999999997,0.777,0.2625,4,0
389,CA-2014-115973,OFF-AR-10004757,NG-18430,157,36,3,94,2.624,1,0.2,3.28,0.4264,0.1625,2,0
390,CA-2017-101798,OFF-BI-10000050,MV-18190,158,935,2,30,23.36,4,0.2,29.2,7.884,0.3375,4,0
391,CA-2017-101798,TEC-AC-10001998,MV-18190,158,935,2,30,39.98,2,0.0,39.98,13.5932,0.34,4,0
392,US-2014-135972,TEC-PH-10003012,JG-15115,159,866,1,120,246.384,2,0.2,307.97999999999996,27.7182,0.1125,2,0
393,US-2014-135972,TEC-CO-10002313,JG-15115,159,866,1,120,1799.97,3,0.0,1799.97,701.9883,0.38999999999999996,2,0
394,US-2014-134971,OFF-BI-10003982,BP-11095,160,1227,1,121,12.462,3,0.8,62.31000000000001,-20.5623,-1.6500000000000001,3,1
395,CA-2017-102946,OFF-BI-10004492,VP-21730,161,958,2,122,75.792,3,0.2,94.74,25.5798,0.33749999999999997,5,0
396,CA-2017-165603,OFF-ST-10000798,SS-20140,162,16,1,123,49.96,2,0.0,49.96,9.4924,0.19,2,0
397,CA-2017-165603,OFF-PA-10002552,SS-20140,162,16,1,123,12.96,2,0.0,12.96,6.2208,0.4799999999999999,2,0
398,CA-2015-122259,OFF-SU-10002573,HP-14815,90,1259,2,31,70.12,4,0.0,70.12,21.036,0.3,4,0
399,CA-2016-108987,OFF-ST-10001580,AG-10675,163,546,1,67,35.952,3,0.2,44.94,3.5952,0.1,2,0
400,CA-2016-108987,FUR-BO-10004834,AG-10675,163,546,1,67,2396.2656,4,0.32,3523.9200000000005,-317.1528,-0.1323529411764706,2,1
401,CA-2016-108987,OFF-ST-10000934,AG-10675,163,546,1,67,131.136,4,0.2,163.92,-32.784,-0.25,2,0
402,CA-2016-108987,TEC-AC-10000158,AG-10675,163,546,1,67,57.584,2,0.2,71.98,0.7198,0.012499999999999999,2,0
403,CA-2014-113166,OFF-PA-10001947,LF-17185,164,59,3,124,9.568,2,0.2,11.959999999999999,3.4684,0.3625,2,0
404,CA-2014-155208,OFF-AR-10003478,SP-20650,165,1018,2,125,39.072,6,0.2,48.84,9.768,0.25,4,0
405,CA-2017-117933,OFF-AP-10004249,RF-19840,166,615,2,24,35.91,3,0.0,35.91,9.6957,0.27,5,0
406,CA-2017-117457,TEC-AC-10000158,KH-16510,167,1260,2,95,179.95,5,0.0,179.95,37.7895,0.21,4,0
407,CA-2017-117457,TEC-CO-10004115,KH-16510,167,1260,2,95,1199.976,3,0.2,1499.97,434.9913,0.3625,4,0
408,CA-2017-117457,OFF-PA-10003724,KH-16510,167,1260,2,95,27.15,5,0.0,27.15,13.3035,0.49,4,0
409,CA-2017-117457,FUR-TA-10002041,KH-16510,167,1260,2,95,1004.024,7,0.2,1255.03,-112.9527,-0.11249999999999999,4,0
410,CA-2017-117457,OFF-PA-10002893,KH-16510,167,1260,2,95,9.68,1,0.0,9.68,4.6464,0.48,4,0
411,CA-2017-117457,OFF-LA-10003766,KH-16510,167,1260,2,95,28.35,9,0.0,28.35,13.608,0.48,4,0
412,CA-2017-117457,OFF-PA-10001970,KH-16510,167,1260,2,95,55.98,1,0.0,55.98,27.4302,0.49,4,0
413,CA-2017-117457,FUR-BO-10001972,KH-16510,167,1260,2,95,1336.829,13,0.15,1572.74,31.4548,0.023529411764705882,4,0
